method,case_id,erpas_init,fuxi_init,year,init_month,season_memberships,week,valid_period_start,valid_period_end_exclusive,model,erpas_source_count,acc,rmse_mm_day,mae_mm_day,bias_mm_day
system_specific_jjas,paired_20230920,2023-09-20,2023-09-18,2023,9,JJAS,3,2023-10-05,2023-10-12,FuXi-S2S,20,0.6221911707441284,2.179196300307372,1.3179510906889211,0.6608122468050831
system_specific_jjas,paired_20230920,2023-09-20,2023-09-18,2023,9,JJAS,4,2023-10-12,2023-10-19,FuXi-S2S,20,0.44710989265104456,2.263234855990726,1.5442210264636762,0.5097628736477514
system_specific_jjas,paired_20230927,2023-09-27,2023-09-25,2023,9,JJAS,1,2023-09-28,2023-10-05,ERPAS,20,0.4712809087206659,5.017480194255085,3.4152753455775167,0.9340979132610757
system_specific_jjas,paired_20230927,2023-09-27,2023-09-25,2023,9,JJAS,2,2023-10-05,2023-10-12,ERPAS,20,0.24434043582317302,4.886924555325915,3.7583336846251396,3.5235922601832095
system_specific_jjas,paired_20230927,2023-09-27,2023-09-25,2023,9,JJAS,3,2023-10-12,2023-10-19,ERPAS,20,0.17752000044288155,2.7293662899082998,1.941495318789436,1.208622650195602
system_specific_jjas,paired_20230927,2023-09-27,2023-09-25,2023,9,JJAS,4,2023-10-19,2023-10-26,ERPAS,20,0.1583647005516937,1.9853116582975245,1.1651704347097063,1.122399166792066
system_specific_jjas,paired_20230927,2023-09-27,2023-09-25,2023,9,JJAS,1,2023-09-28,2023-10-05,FuXi-S2S,20,0.7165130613058422,4.040689797971035,2.1859977601600136,-0.18695099868892506
system_specific_jjas,paired_20230927,2023-09-27,2023-09-25,2023,9,JJAS,2,2023-10-05,2023-10-12,FuXi-S2S,20,0.6077967839880533,1.9712451819769923,0.8023937808083661,0.09556127140772663
system_specific_jjas,paired_20230927,2023-09-27,2023-09-25,2023,9,JJAS,3,2023-10-12,2023-10-19,FuXi-S2S,20,0.45474426222111103,1.7854018991529577,1.0346229020609101,-0.3600543328459516
system_specific_jjas,paired_20230927,2023-09-27,2023-09-25,2023,9,JJAS,4,2023-10-19,2023-10-26,FuXi-S2S,20,0.6846948709454831,1.7102319301710942,0.9512936775373574,0.9152076260133617
system_specific_jjas,paired_20240605,2024-06-05,2024-06-03,2024,6,JJAS,1,2024-06-06,2024-06-13,ERPAS,20,0.8114687257742855,2.6953511848630223,1.5437864996530675,0.5832140138948189
system_specific_jjas,paired_20240605,2024-06-05,2024-06-03,2024,6,JJAS,2,2024-06-13,2024-06-20,ERPAS,20,0.23300685046746375,7.395522816083331,3.0345274547996066,0.29857515322299183
system_specific_jjas,paired_20240605,2024-06-05,2024-06-03,2024,6,JJAS,3,2024-06-20,2024-06-27,ERPAS,20,0.07571078581871049,6.522766088715057,4.822982437070328,3.979227341000413
system_specific_jjas,paired_20240605,2024-06-05,2024-06-03,2024,6,JJAS,4,2024-06-27,2024-07-04,ERPAS,20,0.1705216910491142,6.788390184921239,4.212597601330791,0.025658087350845175
system_specific_jjas,paired_20240605,2024-06-05,2024-06-03,2024,6,JJAS,1,2024-06-06,2024-06-13,FuXi-S2S,20,0.7156392324572713,3.164424328554197,1.919916915001919,0.4636156215187324
system_specific_jjas,paired_20240605,2024-06-05,2024-06-03,2024,6,JJAS,2,2024-06-13,2024-06-20,FuXi-S2S,20,0.44990077166210374,8.28345487124373,3.563205405106452,1.2880518179441425
system_specific_jjas,paired_20240605,2024-06-05,2024-06-03,2024,6,JJAS,3,2024-06-20,2024-06-27,FuXi-S2S,20,-0.006237885102161883,4.66777888988838,3.10519601934259,-0.4256091264933156
system_specific_jjas,paired_20240605,2024-06-05,2024-06-03,2024,6,JJAS,4,2024-06-27,2024-07-04,FuXi-S2S,20,0.3387232040378449,5.591679730166454,3.5058170769878334,-0.5386456375429125
system_specific_jjas,paired_20240626,2024-06-26,2024-06-24,2024,6,JJAS,1,2024-06-27,2024-07-04,ERPAS,20,0.4683092864586941,7.056538696171725,4.341811658862313,0.6025681322362184
system_specific_jjas,paired_20240626,2024-06-26,2024-06-24,2024,6,JJAS,2,2024-07-04,2024-07-11,ERPAS,20,-0.13976505107905024,8.51921001229165,6.353888732513444,2.828311195874302
system_specific_jjas,paired_20240626,2024-06-26,2024-06-24,2024,6,JJAS,3,2024-07-11,2024-07-18,ERPAS,20,0.20643009528228856,7.8376518162629765,4.9144942564462415,1.9447229391856742
system_specific_jjas,paired_20240626,2024-06-26,2024-06-24,2024,6,JJAS,4,2024-07-18,2024-07-25,ERPAS,20,0.06086504959312282,11.555785517761409,7.630927237311388,-1.2970527270489933
system_specific_jjas,paired_20240626,2024-06-26,2024-06-24,2024,6,JJAS,1,2024-06-27,2024-07-04,FuXi-S2S,20,0.6416147149616419,5.872649767663127,3.4651669692475195,0.39223357480440213
system_specific_jjas,paired_20240626,2024-06-26,2024-06-24,2024,6,JJAS,2,2024-07-04,2024-07-11,FuXi-S2S,20,0.36355824012433063,6.525324861896008,4.339486317030066,1.3892688037503782
system_specific_jjas,paired_20240626,2024-06-26,2024-06-24,2024,6,JJAS,3,2024-07-11,2024-07-18,FuXi-S2S,20,-0.05623506640710238,6.920290299147537,4.185708729953042,0.853262562039847
system_specific_jjas,paired_20240626,2024-06-26,2024-06-24,2024,6,JJAS,4,2024-07-18,2024-07-25,FuXi-S2S,20,0.6524418435054318,8.943424218852057,5.600514113040887,-1.2507541636586768
system_specific_jjas,paired_20240703,2024-07-03,2024-07-01,2024,7,JJAS,1,2024-07-04,2024-07-11,ERPAS,20,0.37007742459820026,6.7871422429266035,4.232575821583379,1.0744844938431126
system_specific_jjas,paired_20240703,2024-07-03,2024-07-01,2024,7,JJAS,2,2024-07-11,2024-07-18,ERPAS,20,0.20013096852592327,7.4182442306197975,4.555269434727923,1.3732382427601335
system_specific_jjas,paired_20240703,2024-07-03,2024-07-01,2024,7,JJAS,3,2024-07-18,2024-07-25,ERPAS,20,-0.3334494620117549,12.185003399799896,8.194689132142502,-0.6652295060213393
system_specific_jjas,paired_20240703,2024-07-03,2024-07-01,2024,7,JJAS,4,2024-07-25,2024-08-01,ERPAS,20,-0.11013911314697024,8.338176035949877,5.631773343074639,-0.793522261273809
system_specific_jjas,paired_20240703,2024-07-03,2024-07-01,2024,7,JJAS,1,2024-07-04,2024-07-11,FuXi-S2S,20,0.5168185321884146,5.948303101461923,3.677371506509597,1.187446024950805
system_specific_jjas,paired_20240703,2024-07-03,2024-07-01,2024,7,JJAS,2,2024-07-11,2024-07-18,FuXi-S2S,20,-0.1242902531335874,8.992669272650998,5.28921731998269,-2.1454385333109274
system_specific_jjas,paired_20240703,2024-07-03,2024-07-01,2024,7,JJAS,3,2024-07-18,2024-07-25,FuXi-S2S,20,0.16954246655614683,10.535079506910083,7.031010674884555,-2.1577766189606904
system_specific_jjas,paired_20240703,2024-07-03,2024-07-01,2024,7,JJAS,4,2024-07-25,2024-08-01,FuXi-S2S,20,0.06981102950486943,7.255322436081979,5.081417095808988,0.4561920544495696
system_specific_jjas,paired_20240710,2024-07-10,2024-07-08,2024,7,JJAS,1,2024-07-11,2024-07-18,ERPAS,20,0.44458951656435775,6.514766724261526,3.8361664937390247,0.3413021388683355
system_specific_jjas,paired_20240710,2024-07-10,2024-07-08,2024,7,JJAS,2,2024-07-18,2024-07-25,ERPAS,20,0.17216713952550938,10.497719174250605,6.992672237145416,-0.9815645178548454
system_specific_jjas,paired_20240710,2024-07-10,2024-07-08,2024,7,JJAS,3,2024-07-25,2024-08-01,ERPAS,20,-0.061288488977661724,8.125915663316219,5.442019117641642,-0.04816409780549974
system_specific_jjas,paired_20240710,2024-07-10,2024-07-08,2024,7,JJAS,4,2024-08-01,2024-08-08,ERPAS,20,-0.0213754819038673,9.309238849437376,6.742613614700917,-4.185040339894997
system_specific_jjas,paired_20240710,2024-07-10,2024-07-08,2024,7,JJAS,1,2024-07-11,2024-07-18,FuXi-S2S,20,0.6653835172530459,6.109911972735198,3.580162276172358,0.7237559055115754
system_specific_jjas,paired_20240710,2024-07-10,2024-07-08,2024,7,JJAS,2,2024-07-18,2024-07-25,FuXi-S2S,20,0.47445853049371844,8.90511488336616,5.635622200829053,-0.7204614907791682
system_specific_jjas,paired_20240710,2024-07-10,2024-07-08,2024,7,JJAS,3,2024-07-25,2024-08-01,FuXi-S2S,20,0.42183716574930463,6.144717131129366,4.196649470761333,-0.503040733470915
system_specific_jjas,paired_20240710,2024-07-10,2024-07-08,2024,7,JJAS,4,2024-08-01,2024-08-08,FuXi-S2S,20,0.20302967678708825,8.82329938679179,6.31359691020931,-4.2325280469695565
system_specific_jjas,paired_20240717,2024-07-17,2024-07-15,2024,7,JJAS,1,2024-07-18,2024-07-25,ERPAS,20,0.6646211539918244,8.105202751861414,5.73467098283875,-0.12458307202895685
system_specific_jjas,paired_20240717,2024-07-17,2024-07-15,2024,7,JJAS,2,2024-07-25,2024-08-01,ERPAS,20,0.35002132395668833,6.409014103934588,4.401805272023244,-0.509793744630882
system_specific_jjas,paired_20240717,2024-07-17,2024-07-15,2024,7,JJAS,3,2024-08-01,2024-08-08,ERPAS,20,0.08789065334613994,8.915752355730088,6.706762233763138,-2.401290913480119
system_specific_jjas,paired_20240717,2024-07-17,2024-07-15,2024,7,JJAS,4,2024-08-08,2024-08-15,ERPAS,20,0.31907493260126374,5.626799770247259,4.312075833656003,1.7730488820495915
system_specific_jjas,paired_20240717,2024-07-17,2024-07-15,2024,7,JJAS,1,2024-07-18,2024-07-25,FuXi-S2S,20,0.7497207985631775,7.034069902893682,4.451869859938391,-0.38934443202245095
system_specific_jjas,paired_20240717,2024-07-17,2024-07-15,2024,7,JJAS,2,2024-07-25,2024-08-01,FuXi-S2S,20,0.012503137977419448,8.230219346681029,5.495570970589383,-1.7069967020449222
system_specific_jjas,paired_20240717,2024-07-17,2024-07-15,2024,7,JJAS,3,2024-08-01,2024-08-08,FuXi-S2S,20,0.06364724367238678,11.203415737986084,8.296510970564658,-3.905434035940309
system_specific_jjas,paired_20240717,2024-07-17,2024-07-15,2024,7,JJAS,4,2024-08-08,2024-08-15,FuXi-S2S,20,0.27772358411743736,5.81204169012964,4.079335462854848,0.10102329335033566
system_specific_jjas,paired_20240724,2024-07-24,2024-07-22,2024,7,JJAS,1,2024-07-25,2024-08-01,ERPAS,20,0.4029710242603381,6.249043204011365,4.207369932804545,-0.42778798122428685
system_specific_jjas,paired_20240724,2024-07-24,2024-07-22,2024,7,JJAS,2,2024-08-01,2024-08-08,ERPAS,20,0.3414699721477419,7.211971149879843,5.409033811537346,-1.0650576069934454
system_specific_jjas,paired_20240724,2024-07-24,2024-07-22,2024,7,JJAS,3,2024-08-08,2024-08-15,ERPAS,20,0.4230959145101998,5.42679089552531,4.126152179212486,1.4670876246637932
system_specific_jjas,paired_20240724,2024-07-24,2024-07-22,2024,7,JJAS,4,2024-08-15,2024-08-22,ERPAS,20,0.019084973454039877,5.651268457546706,4.299903371046912,1.1949639744292135
system_specific_jjas,paired_20240724,2024-07-24,2024-07-22,2024,7,JJAS,1,2024-07-25,2024-08-01,FuXi-S2S,20,0.4777203779516837,6.194340005984433,4.090661651964555,-0.34181018186323625
system_specific_jjas,paired_20240724,2024-07-24,2024-07-22,2024,7,JJAS,2,2024-08-01,2024-08-08,FuXi-S2S,20,0.29343720979958954,7.955563896296098,5.975017824690644,-2.2313234333026735
system_specific_jjas,paired_20240724,2024-07-24,2024-07-22,2024,7,JJAS,3,2024-08-08,2024-08-15,FuXi-S2S,20,0.3757043348363328,5.756643771475243,4.264223214904127,1.8190407274130425
system_specific_jjas,paired_20240724,2024-07-24,2024-07-22,2024,7,JJAS,4,2024-08-15,2024-08-22,FuXi-S2S,20,0.1492838461135568,5.622321584686623,4.142613817374625,1.1677068081854425
system_specific_jjas,paired_20240731,2024-07-31,2024-07-29,2024,7,JJAS,1,2024-08-01,2024-08-08,ERPAS,20,0.09828549391629088,8.225256589674368,6.270373976918696,-0.6875558016715397
system_specific_jjas,paired_20240731,2024-07-31,2024-07-29,2024,7,JJAS,2,2024-08-08,2024-08-15,ERPAS,20,0.39269037760394077,5.424116469058264,3.890333190212414,0.6364490370432959
system_specific_jjas,paired_20240731,2024-07-31,2024-07-29,2024,7,JJAS,3,2024-08-15,2024-08-22,ERPAS,20,0.03205709803839068,5.795449459812013,4.480283165727634,0.919089093461961
system_specific_jjas,paired_20240731,2024-07-31,2024-07-29,2024,7,JJAS,4,2024-08-22,2024-08-29,ERPAS,20,-0.145382439327795,11.583541202127801,7.03810716277031,-3.306230490157014
system_specific_jjas,paired_20240731,2024-07-31,2024-07-29,2024,7,JJAS,1,2024-08-01,2024-08-08,FuXi-S2S,20,0.21616776698217757,8.475043182739398,6.075118745727093,-2.1513435950954105
system_specific_jjas,paired_20240731,2024-07-31,2024-07-29,2024,7,JJAS,2,2024-08-08,2024-08-15,FuXi-S2S,20,0.40299896154210496,5.176273596648164,3.837636949345537,1.347103296305347
system_specific_jjas,paired_20240731,2024-07-31,2024-07-29,2024,7,JJAS,3,2024-08-15,2024-08-22,FuXi-S2S,20,-0.05183844368894329,5.678213545864837,4.238228000545198,0.42078510429477356
system_specific_jjas,paired_20240731,2024-07-31,2024-07-29,2024,7,JJAS,4,2024-08-22,2024-08-29,FuXi-S2S,20,-0.008064191896501177,10.709093701241509,6.2899741061921475,-2.146171400381759
system_specific_jjas,paired_20240814,2024-08-14,2024-08-12,2024,8,JJAS,1,2024-08-15,2024-08-22,ERPAS,20,0.2563057940212303,6.807810778520604,5.085999131624091,3.148495320361571
system_specific_jjas,paired_20240814,2024-08-14,2024-08-12,2024,8,JJAS,2,2024-08-22,2024-08-29,ERPAS,20,0.4734832581406129,9.700063248394136,5.707297931492875,-0.9982745155340523
system_specific_jjas,paired_20240814,2024-08-14,2024-08-12,2024,8,JJAS,3,2024-08-29,2024-09-05,ERPAS,20,0.24175189294266952,7.584318302505168,5.434112159905475,0.35723359655384485
system_specific_jjas,paired_20240814,2024-08-14,2024-08-12,2024,8,JJAS,4,2024-09-05,2024-09-12,ERPAS,20,0.1263839583220114,7.780904741859188,5.978569463472435,-0.0698198235822031
system_specific_jjas,paired_20240814,2024-08-14,2024-08-12,2024,8,JJAS,1,2024-08-15,2024-08-22,FuXi-S2S,20,0.29074365578171957,5.279470768038487,4.031300779427719,1.5224405301865707
system_specific_jjas,paired_20240814,2024-08-14,2024-08-12,2024,8,JJAS,2,2024-08-22,2024-08-29,FuXi-S2S,20,0.24745056097127405,9.646730815961758,6.098145302882284,-1.080391678896842
system_specific_jjas,paired_20240814,2024-08-14,2024-08-12,2024,8,JJAS,3,2024-08-29,2024-09-05,FuXi-S2S,20,0.1450778457813903,8.287324387324635,5.572369700610706,0.8876126558689053
system_specific_jjas,paired_20240814,2024-08-14,2024-08-12,2024,8,JJAS,4,2024-09-05,2024-09-12,FuXi-S2S,20,0.3492102588173759,6.408801795437653,4.596741513993843,-0.24179713668484767
system_specific_jjas,paired_20240821,2024-08-21,2024-08-19,2024,8,JJAS,1,2024-08-22,2024-08-29,ERPAS,20,0.7361020414239315,7.113556361278257,4.416651926747811,0.49936127903307426
system_specific_jjas,paired_20240821,2024-08-21,2024-08-19,2024,8,JJAS,2,2024-08-29,2024-09-05,ERPAS,20,0.4336576218203811,7.047505882988624,5.166894518650741,0.8144039432726936
system_specific_jjas,paired_20240821,2024-08-21,2024-08-19,2024,8,JJAS,3,2024-09-05,2024-09-12,ERPAS,20,0.45128792264053,7.007279493355184,5.3947748824310775,0.8430693232509147
system_specific_jjas,paired_20240821,2024-08-21,2024-08-19,2024,8,JJAS,4,2024-09-12,2024-09-19,ERPAS,20,0.296137422780673,7.470816562829864,6.215495650052523,3.1340334465609683
system_specific_jjas,paired_20240821,2024-08-21,2024-08-19,2024,8,JJAS,1,2024-08-22,2024-08-29,FuXi-S2S,20,0.4293359580913228,8.986238919071111,5.953079751961685,-0.4303349822969686
system_specific_jjas,paired_20240821,2024-08-21,2024-08-19,2024,8,JJAS,2,2024-08-29,2024-09-05,FuXi-S2S,20,0.3901706510969782,7.88798667213535,4.680937372646847,0.519885723597899
system_specific_jjas,paired_20240821,2024-08-21,2024-08-19,2024,8,JJAS,3,2024-09-05,2024-09-12,FuXi-S2S,20,0.5258681962798178,6.385555872436655,4.542840469940629,0.7130378148347548
system_specific_jjas,paired_20240821,2024-08-21,2024-08-19,2024,8,JJAS,4,2024-09-12,2024-09-19,FuXi-S2S,20,0.31753830701089114,7.710191507207525,5.972079352277642,2.620219127484345
system_specific_jjas,paired_20240828,2024-08-28,2024-08-26,2024,8,JJAS,1,2024-08-29,2024-09-05,ERPAS,20,0.5854782975660033,6.384849169960296,4.647276119390841,-0.11751694725223177
system_specific_jjas,paired_20240828,2024-08-28,2024-08-26,2024,8,JJAS,2,2024-09-05,2024-09-12,ERPAS,20,0.4065964836451958,6.436069038329692,4.601658452608881,0.6229137235088399
system_specific_jjas,paired_20240828,2024-08-28,2024-08-26,2024,8,JJAS,3,2024-09-12,2024-09-19,ERPAS,20,0.44151033647257604,7.037368317995575,5.7215517140171945,2.809428471998483
system_specific_jjas,paired_20240828,2024-08-28,2024-08-26,2024,8,JJAS,4,2024-09-19,2024-09-26,ERPAS,20,0.32589191913997934,4.00434948677073,3.1709622152880086,2.314891284010763
system_specific_jjas,paired_20240828,2024-08-28,2024-08-26,2024,8,JJAS,1,2024-08-29,2024-09-05,FuXi-S2S,20,0.21942996959986408,7.358941417930354,4.5374691359495225,-0.836623148845984
system_specific_jjas,paired_20240828,2024-08-28,2024-08-26,2024,8,JJAS,2,2024-09-05,2024-09-12,FuXi-S2S,20,0.4728036770828906,6.069375773571995,4.452647175614164,0.12580204523228514
system_specific_jjas,paired_20240828,2024-08-28,2024-08-26,2024,8,JJAS,3,2024-09-12,2024-09-19,FuXi-S2S,20,0.46227030458156376,6.793678361426946,4.699769634721693,1.0488431010605017
system_specific_jjas,paired_20240828,2024-08-28,2024-08-26,2024,8,JJAS,4,2024-09-19,2024-09-26,FuXi-S2S,20,0.11904356896711464,3.746102451946724,2.741378674113926,1.0218268991802968
system_specific_jjas,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,1,2024-09-05,2024-09-12,ERPAS,19,0.5549370377712352,6.253751839395951,4.420968894645255,-0.6411996579239584
system_specific_jjas,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,2,2024-09-12,2024-09-19,ERPAS,19,0.44530263659611563,6.641343939906465,4.901211129313391,1.838193383667934
system_specific_jjas,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,3,2024-09-19,2024-09-26,ERPAS,19,-0.32927315780666433,4.191878293226032,3.2211201914823264,1.3654466173817712
system_specific_jjas,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,4,2024-09-26,2024-10-03,ERPAS,19,0.15459817524244332,5.425072741009648,3.5443448293952353,0.45834058580724696
system_specific_jjas,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,1,2024-09-05,2024-09-12,FuXi-S2S,19,0.4978419451365245,5.986402380106695,4.249193492475629,-0.37191360226544207
system_specific_jjas,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,2,2024-09-12,2024-09-19,FuXi-S2S,19,0.609348323489967,5.904638055040386,3.7109731857377635,0.6337234462551922
system_specific_jjas,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,3,2024-09-19,2024-09-26,FuXi-S2S,19,0.13404880237503752,3.4227308073735956,2.351558406682999,-0.5100681397865624
system_specific_jjas,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,4,2024-09-26,2024-10-03,FuXi-S2S,19,0.3574171114694036,4.840954520681346,2.6982111150960852,-0.9033013031035056
system_specific_jjas,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,1,2024-09-12,2024-09-19,ERPAS,20,0.6118453577942542,5.478771774892505,3.431407803842319,0.8470307484614472
system_specific_jjas,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,2,2024-09-19,2024-09-26,ERPAS,20,0.08365163573741999,3.6657670712795705,2.608081536136887,0.12488098618519271
system_specific_jjas,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,3,2024-09-26,2024-10-03,ERPAS,20,-0.23045114045461484,6.1966382987085895,4.594978826806724,2.366710513410109
system_specific_jjas,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,4,2024-10-03,2024-10-10,ERPAS,20,0.39151841983467806,4.049775623580338,3.0467726489934783,1.702388399124207
system_specific_jjas,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,1,2024-09-12,2024-09-19,FuXi-S2S,20,0.4259133941930716,7.179868055809949,4.2915654759008905,0.7517934598084373
system_specific_jjas,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,2,2024-09-19,2024-09-26,FuXi-S2S,20,0.3887410692963853,3.4166000507573293,2.535609198142997,0.6328938591407044
system_specific_jjas,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,3,2024-09-26,2024-10-03,FuXi-S2S,20,0.20736325385837256,5.009344217848676,3.2330512249946444,0.4990209767112392
system_specific_jjas,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,4,2024-10-03,2024-10-10,FuXi-S2S,20,0.036011808517671114,3.8329113410063953,2.7433161817024825,1.485623441846236
system_specific_jjas,paired_20240918,2024-09-18,2024-09-16,2024,9,JJAS,1,2024-09-19,2024-09-26,ERPAS,20,0.536457445976055,3.0955168512149416,2.1354449908439364,-0.9758727350332081
system_specific_jjas,paired_20240918,2024-09-18,2024-09-16,2024,9,JJAS,2,2024-09-26,2024-10-03,ERPAS,20,0.058505733297887955,6.5855749469656155,5.1395372751365915,3.3386378026631616
system_specific_jjas,paired_20240918,2024-09-18,2024-09-16,2024,9,JJAS,3,2024-10-03,2024-10-10,ERPAS,20,0.2567742402872153,5.738236990107038,5.042827329434245,4.075074105008467
system_specific_jjas,paired_20240918,2024-09-18,2024-09-16,2024,9,JJAS,4,2024-10-10,2024-10-17,ERPAS,20,0.48081284689484177,3.9379339202512305,2.555460831529615,0.16965366455897135
system_specific_jjas,paired_20240918,2024-09-18,2024-09-16,2024,9,JJAS,1,2024-09-19,2024-09-26,FuXi-S2S,20,0.49521731249613393,3.0823793919814095,2.071984109106515,-1.1812385942183705
