provider,product_hint,season_hint,year,init_date,mmdd,forecast_type,variable,level,file_path,extension,size_bytes,nonempty
ecmwf,forecast,jjas,2025,2025-09-18,0918,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250918_cf.nc,.nc,80717,True
ecmwf,forecast,jjas,2025,2025-06-17,0617,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250617_pf.nc,.nc,6090881,True
ecmwf,forecast,jjas,2025,2025-06-25,0625,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250625_pf.nc,.nc,6075267,True
ecmwf,forecast,jjas,2025,2025-07-07,0707,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250707_pf.nc,.nc,6127297,True
ecmwf,forecast,jjas,2025,2025-06-08,0608,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250608_pf.nc,.nc,6002335,True
ecmwf,forecast,jjas,2025,2025-07-02,0702,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250702_cf.nc,.nc,90428,True
ecmwf,forecast,jjas,2025,2025-07-05,0705,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250705_cf.nc,.nc,88770,True
ecmwf,forecast,jjas,2025,2025-07-11,0711,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250711_cf.nc,.nc,90289,True
ecmwf,forecast,jjas,2025,2025-06-29,0629,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250629_cf.nc,.nc,89093,True
ecmwf,forecast,jjas,2025,2025-08-11,0811,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250811_cf.nc,.nc,88393,True
ecmwf,forecast,jjas,2025,2025-06-08,0608,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250608_cf.nc,.nc,88950,True
ecmwf,forecast,jjas,2025,2025-07-02,0702,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250702_pf.nc,.nc,6094278,True
ecmwf,forecast,jjas,2025,2025-08-25,0825,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250825_pf.nc,.nc,5815972,True
ecmwf,forecast,jjas,2025,2025-07-08,0708,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250708_pf.nc,.nc,6112422,True
ecmwf,forecast,jjas,2025,2025-06-10,0610,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250610_cf.nc,.nc,88089,True
ecmwf,forecast,jjas,2025,2025-07-11,0711,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250711_pf.nc,.nc,6090847,True
ecmwf,forecast,jjas,2025,2025-06-02,0602,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250602_cf.nc,.nc,88635,True
ecmwf,forecast,jjas,2025,2025-07-05,0705,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250705_pf.nc,.nc,6100771,True
ecmwf,forecast,jjas,2025,2025-08-28,0828,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250828_pf.nc,.nc,5794743,True
ecmwf,forecast,jjas,2025,2025-07-14,0714,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250714_pf.nc,.nc,6044531,True
ecmwf,forecast,jjas,2025,2025-09-18,0918,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250918_pf.nc,.nc,5368652,True
ecmwf,forecast,jjas,2025,2025-08-04,0804,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250804_pf.nc,.nc,6022939,True
ecmwf,forecast,jjas,2025,2025-07-03,0703,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250703_cf.nc,.nc,89143,True
ecmwf,forecast,jjas,2025,2025-06-12,0612,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250612_cf.nc,.nc,88623,True
ecmwf,forecast,jjas,2025,2025-07-01,0701,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250701_pf.nc,.nc,6118023,True
ecmwf,forecast,jjas,2025,2025-06-13,0613,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250613_pf.nc,.nc,6087430,True
ecmwf,forecast,jjas,2025,2025-06-01,0601,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250601_pf.nc,.nc,5962951,True
ecmwf,forecast,jjas,2025,2025-08-07,0807,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250807_pf.nc,.nc,5973110,True
ecmwf,forecast,jjas,2025,2025-09-08,0908,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250908_pf.nc,.nc,5594085,True
ecmwf,forecast,jjas,2025,2025-08-18,0818,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250818_cf.nc,.nc,88992,True
ecmwf,forecast,jjas,2025,2025-06-03,0603,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250603_pf.nc,.nc,5970982,True
ecmwf,forecast,jjas,2025,2025-06-30,0630,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250630_cf.nc,.nc,90121,True
ecmwf,forecast,jjas,2025,2025-09-25,0925,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250925_pf.nc,.nc,5243263,True
ecmwf,forecast,jjas,2025,2025-07-31,0731,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250731_cf.nc,.nc,89511,True
ecmwf,forecast,jjas,2025,2025-06-18,0618,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250618_cf.nc,.nc,89132,True
ecmwf,forecast,jjas,2025,2025-07-28,0728,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250728_pf.nc,.nc,6045660,True
ecmwf,forecast,jjas,2025,2025-09-08,0908,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250908_cf.nc,.nc,84425,True
ecmwf,forecast,jjas,2025,2025-09-15,0915,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250915_pf.nc,.nc,5418249,True
ecmwf,forecast,jjas,2025,2025-09-15,0915,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250915_cf.nc,.nc,83342,True
ecmwf,forecast,jjas,2025,2025-07-06,0706,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250706_cf.nc,.nc,88396,True
ecmwf,forecast,jjas,2025,2025-06-21,0621,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250621_pf.nc,.nc,6051627,True
ecmwf,forecast,jjas,2025,2025-06-19,0619,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250619_pf.nc,.nc,6083619,True
ecmwf,forecast,jjas,2025,2025-06-29,0629,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250629_pf.nc,.nc,6104495,True
ecmwf,forecast,jjas,2025,2025-08-07,0807,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250807_cf.nc,.nc,87332,True
ecmwf,forecast,jjas,2025,2025-06-13,0613,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250613_cf.nc,.nc,89127,True
ecmwf,forecast,jjas,2025,2025-07-21,0721,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250721_pf.nc,.nc,6030430,True
ecmwf,forecast,jjas,2025,2025-06-20,0620,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250620_pf.nc,.nc,6056413,True
ecmwf,forecast,jjas,2025,2025-06-04,0604,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250604_pf.nc,.nc,5957894,True
ecmwf,forecast,jjas,2025,2025-06-20,0620,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250620_cf.nc,.nc,89112,True
ecmwf,forecast,jjas,2025,2025-07-07,0707,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250707_cf.nc,.nc,89527,True
ecmwf,forecast,jjas,2025,2025-07-28,0728,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250728_cf.nc,.nc,88929,True
ecmwf,forecast,jjas,2025,2025-07-10,0710,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250710_pf.nc,.nc,6107145,True
ecmwf,forecast,jjas,2025,2025-07-01,0701,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250701_cf.nc,.nc,89561,True
ecmwf,forecast,jjas,2025,2025-08-25,0825,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250825_cf.nc,.nc,86779,True
ecmwf,forecast,jjas,2025,2025-08-18,0818,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250818_pf.nc,.nc,5917951,True
ecmwf,forecast,jjas,2025,2025-06-09,0609,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250609_pf.nc,.nc,6007331,True
ecmwf,forecast,jjas,2025,2025-06-12,0612,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250612_pf.nc,.nc,6047751,True
ecmwf,forecast,jjas,2025,2025-09-22,0922,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250922_cf.nc,.nc,80786,True
ecmwf,forecast,jjas,2025,2025-09-04,0904,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250904_pf.nc,.nc,5658768,True
ecmwf,forecast,jjas,2025,2025-06-07,0607,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250607_pf.nc,.nc,5995061,True
ecmwf,forecast,jjas,2025,2025-06-16,0616,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250616_pf.nc,.nc,6098852,True
ecmwf,forecast,jjas,2025,2025-07-03,0703,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250703_pf.nc,.nc,6098968,True
ecmwf,forecast,jjas,2025,2025-07-31,0731,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250731_pf.nc,.nc,6054383,True
ecmwf,forecast,jjas,2025,2025-09-04,0904,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250904_cf.nc,.nc,85010,True
ecmwf,forecast,jjas,2025,2025-07-21,0721,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250721_cf.nc,.nc,89211,True
ecmwf,forecast,jjas,2025,2025-08-28,0828,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250828_cf.nc,.nc,86009,True
ecmwf,forecast,jjas,2025,2025-09-29,0929,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250929_pf.nc,.nc,5153351,True
ecmwf,forecast,jjas,2025,2025-07-09,0709,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250709_cf.nc,.nc,90187,True
ecmwf,forecast,jjas,2025,2025-07-17,0717,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250717_cf.nc,.nc,89126,True
ecmwf,forecast,jjas,2025,2025-06-25,0625,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250625_cf.nc,.nc,86227,True
ecmwf,forecast,jjas,2025,2025-07-04,0704,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250704_cf.nc,.nc,89895,True
ecmwf,forecast,jjas,2025,2025-06-15,0615,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250615_pf.nc,.nc,6096860,True
ecmwf,forecast,jjas,2025,2025-07-24,0724,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250724_cf.nc,.nc,88101,True
ecmwf,forecast,jjas,2025,2025-06-14,0614,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250614_pf.nc,.nc,6109081,True
ecmwf,forecast,jjas,2025,2025-09-25,0925,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250925_cf.nc,.nc,80935,True
ecmwf,forecast,jjas,2025,2025-06-23,0623,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250623_cf.nc,.nc,88618,True
ecmwf,forecast,jjas,2025,2025-08-11,0811,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250811_pf.nc,.nc,6020965,True
ecmwf,forecast,jjas,2025,2025-09-22,0922,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250922_pf.nc,.nc,5236572,True
ecmwf,forecast,jjas,2025,2025-06-21,0621,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250621_cf.nc,.nc,89211,True
ecmwf,forecast,jjas,2025,2025-09-01,0901,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250901_pf.nc,.nc,5710181,True
ecmwf,forecast,jjas,2025,2025-06-11,0611,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250611_pf.nc,.nc,6019724,True
ecmwf,forecast,jjas,2025,2025-06-06,0606,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250606_cf.nc,.nc,87343,True
ecmwf,forecast,jjas,2025,2025-06-28,0628,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250628_pf.nc,.nc,6102979,True
ecmwf,forecast,jjas,2025,2025-06-03,0603,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250603_cf.nc,.nc,87911,True
ecmwf,forecast,jjas,2025,2025-06-27,0627,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250627_cf.nc,.nc,89745,True
ecmwf,forecast,jjas,2025,2025-07-24,0724,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250724_pf.nc,.nc,6052230,True
ecmwf,forecast,jjas,2025,2025-06-30,0630,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250630_pf.nc,.nc,6103609,True
ecmwf,forecast,jjas,2025,2025-06-07,0607,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250607_cf.nc,.nc,86490,True
ecmwf,forecast,jjas,2025,2025-06-01,0601,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250601_cf.nc,.nc,86659,True
ecmwf,forecast,jjas,2025,2025-07-04,0704,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250704_pf.nc,.nc,6087299,True
ecmwf,forecast,jjas,2025,2025-06-22,0622,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250622_cf.nc,.nc,87970,True
ecmwf,forecast,jjas,2025,2025-06-28,0628,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250628_cf.nc,.nc,90172,True
ecmwf,forecast,jjas,2025,2025-06-15,0615,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250615_cf.nc,.nc,90259,True
ecmwf,forecast,jjas,2025,2025-06-22,0622,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250622_pf.nc,.nc,6060885,True
ecmwf,forecast,jjas,2025,2025-06-27,0627,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250627_pf.nc,.nc,6097684,True
ecmwf,forecast,jjas,2025,2025-07-09,0709,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250709_pf.nc,.nc,6121022,True
ecmwf,forecast,jjas,2025,2025-08-21,0821,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250821_cf.nc,.nc,86002,True
ecmwf,forecast,jjas,2025,2025-09-11,0911,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250911_cf.nc,.nc,82990,True
ecmwf,forecast,jjas,2025,2025-07-06,0706,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250706_pf.nc,.nc,6120964,True
ecmwf,forecast,jjas,2025,2025-06-02,0602,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250602_pf.nc,.nc,5983236,True
ecmwf,forecast,jjas,2025,2025-06-10,0610,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250610_pf.nc,.nc,6013639,True
ecmwf,forecast,jjas,2025,2025-09-29,0929,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250929_cf.nc,.nc,81251,True
ecmwf,forecast,jjas,2025,2025-06-24,0624,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250624_cf.nc,.nc,88679,True
ecmwf,forecast,jjas,2025,2025-08-14,0814,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250814_cf.nc,.nc,88580,True
ecmwf,forecast,jjas,2025,2025-06-09,0609,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250609_cf.nc,.nc,88528,True
ecmwf,forecast,jjas,2025,2025-06-14,0614,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250614_cf.nc,.nc,89006,True
ecmwf,forecast,jjas,2025,2025-06-16,0616,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250616_cf.nc,.nc,89257,True
ecmwf,forecast,jjas,2025,2025-08-04,0804,cf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250804_cf.nc,.nc,88187,True
ecmwf,forecast,jjas,2025,2025-06-26,0626,pf,tp,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/tp/20250626_pf.nc,.nc,6077915,True
ecmwf,forecast,jjas,2025,2025-06-19,0619,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250619_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-06-18,0618,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250618_pf.nc,.nc,153108,True
ecmwf,forecast,jjas,2025,2025-06-17,0617,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250617_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-06-04,0604,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250604_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-07-14,0714,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250714_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-06-26,0626,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250626_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-06-05,0605,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250605_pf.nc,.nc,153202,True
ecmwf,forecast,jjas,2025,2025-07-08,0708,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250708_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-06-23,0623,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250623_pf.nc,.nc,153230,True
ecmwf,forecast,jjas,2025,2025-08-21,0821,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250821_pf.nc,.nc,151425,True
ecmwf,forecast,jjas,2025,2025-06-24,0624,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250624_pf.nc,.nc,152121,True
ecmwf,forecast,jjas,2025,2025-09-11,0911,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250911_pf.nc,.nc,151002,True
ecmwf,forecast,jjas,2025,2025-06-11,0611,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250611_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-06-05,0605,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250605_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-09-01,0901,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250901_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-07-17,0717,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250717_pf.nc,.nc,151518,True
ecmwf,forecast,jjas,2025,2025-06-06,0606,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250606_pf.nc,.nc,152731,True
ecmwf,forecast,jjas,2025,2025-08-14,0814,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250814_pf.nc,.nc,151366,True
ecmwf,forecast,jjas,2025,2025-07-10,0710,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250710_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-09-18,0918,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250918_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-06-17,0617,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250617_pf.nc,.nc,153479,True
ecmwf,forecast,jjas,2025,2025-06-25,0625,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250625_pf.nc,.nc,152546,True
ecmwf,forecast,jjas,2025,2025-07-07,0707,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250707_pf.nc,.nc,151916,True
ecmwf,forecast,jjas,2025,2025-06-08,0608,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250608_pf.nc,.nc,152573,True
ecmwf,forecast,jjas,2025,2025-07-02,0702,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250702_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-07-05,0705,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250705_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-07-11,0711,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250711_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-06-29,0629,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250629_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-08-11,0811,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250811_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-06-08,0608,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250608_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-07-02,0702,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250702_pf.nc,.nc,152770,True
ecmwf,forecast,jjas,2025,2025-08-25,0825,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250825_pf.nc,.nc,151571,True
ecmwf,forecast,jjas,2025,2025-07-08,0708,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250708_pf.nc,.nc,152185,True
ecmwf,forecast,jjas,2025,2025-06-10,0610,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250610_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-07-11,0711,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250711_pf.nc,.nc,152193,True
ecmwf,forecast,jjas,2025,2025-06-02,0602,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250602_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-07-05,0705,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250705_pf.nc,.nc,152489,True
ecmwf,forecast,jjas,2025,2025-08-28,0828,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250828_pf.nc,.nc,151616,True
ecmwf,forecast,jjas,2025,2025-07-14,0714,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250714_pf.nc,.nc,152803,True
ecmwf,forecast,jjas,2025,2025-09-18,0918,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250918_pf.nc,.nc,151984,True
ecmwf,forecast,jjas,2025,2025-08-04,0804,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250804_pf.nc,.nc,152667,True
ecmwf,forecast,jjas,2025,2025-07-03,0703,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250703_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-06-12,0612,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250612_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-07-01,0701,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250701_pf.nc,.nc,152596,True
ecmwf,forecast,jjas,2025,2025-06-13,0613,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250613_pf.nc,.nc,151789,True
ecmwf,forecast,jjas,2025,2025-06-01,0601,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250601_pf.nc,.nc,152285,True
ecmwf,forecast,jjas,2025,2025-08-07,0807,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250807_pf.nc,.nc,151686,True
ecmwf,forecast,jjas,2025,2025-09-08,0908,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250908_pf.nc,.nc,151198,True
ecmwf,forecast,jjas,2025,2025-08-18,0818,cf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250818_cf.nc,.nc,24009,True
ecmwf,forecast,jjas,2025,2025-06-03,0603,pf,t2m,,/storage/raj.ayush/All_Model_Data/ecmwf/jjas2025/2t/20250603_pf.nc,.nc,153718,True
