variable,region,week,init_date,model,pcc,rmse,bias,fcst_std,obs_std,fcst_mean,obs_mean
Z500,central_india,Week 1,2026-02-26,SPIRE,0.9952869697754498,16.759309332736887,16.701324855722607,13.577147400054335,13.967802941491179,5860.794236382099,5844.092911526376
TP,central_india,Week 1,2026-02-26,FuXi,0.9999989940165256,0.0005307339970668186,0.00034403884786429967,0.28034410693752787,0.2804158649984854,0.00035150473288337604,7.465885019076357e-06
Z500,central_india,Week 1,2026-02-26,FuXi,0.9877615154429252,5.77703827511299,5.064619656674286,12.071292737449909,13.967802941491179,5849.157531183051,5844.092911526376
TP,central_india,Week 1,2026-02-26,ECMWF,0.9999133512416619,0.004182651358884414,0.001266505826860692,0.27888683737211034,0.2804158649984854,0.0012739717118797683,7.465885019076357e-06
Z500,central_india,Week 1,2026-02-26,ECMWF,0.974493807212933,11.877473840080205,11.446129942147168,13.126844400568206,13.967802941491179,5855.539041468523,5844.092911526376
TP,central_india,Week 1,2026-02-26,NCEP,0.9999999964735166,2.491996396898041e-05,-7.465885019076357e-06,0.28041913032568755,0.2804158649984854,0.0,7.465885019076357e-06
Z500,central_india,Week 1,2026-02-26,NCEP,0.9624989986732588,19.93770505106523,-19.548286507081716,12.434988887818154,13.967802941491179,5824.544625019295,5844.092911526376
TP,central_india,Week 1,2026-02-26,MME,0.9997018626411056,0.019660466758278535,0.018255552518384243,0.27780464693858,0.2804158649984854,0.018263018403403317,7.465885019076357e-06
Z500,central_india,Week 1,2026-02-26,MME,0.9856562714464617,4.277578016489494,3.415946986865497,12.731976320119132,13.967802941491179,5847.508858513242,5844.092911526376
TP,central_india,Week 1,2026-02-26,Persistence,0.9999793147121242,0.002006984670345436,0.0007958078880467846,0.28078638361232217,0.2804158649984854,0.0008032737730658609,7.465885019076357e-06
Z500,central_india,Week 1,2026-02-26,Persistence,0.5952759639173892,51.87872152148381,-50.59471611574124,5.94591686258066,13.967802941491179,5793.498195410635,5844.092911526376
TP,south_peninsula,Week 1,2026-02-26,SPIRE,0.7731156560526778,0.5045857851376508,0.25828904371115935,0.4397254716506833,0.6717823577853066,0.26177631274803653,0.0034872690368771666
Z500,south_peninsula,Week 1,2026-02-26,SPIRE,0.988044715943758,14.623734983192257,14.398770133627675,8.99184386001201,6.737869383781286,5865.9300228967695,5851.531252763143
TP,south_peninsula,Week 1,2026-02-26,FuXi,0.9999947070987253,0.0041862318174899675,-0.0004994433211263205,0.6753140280900277,0.6717823577853066,0.0029878257157508466,0.0034872690368771666
Z500,south_peninsula,Week 1,2026-02-26,FuXi,0.9689633804992176,5.712175475338458,4.86606589275364,9.013910075372324,6.737869383781286,5856.397318655897,5851.531252763143
TP,south_peninsula,Week 1,2026-02-26,ECMWF,0.9584659790866908,0.27006212083669023,0.13265293962631025,0.5073984697616355,0.6717823577853066,0.1361402086631874,0.0034872690368771666
Z500,south_peninsula,Week 1,2026-02-26,ECMWF,0.9801998409374704,8.520875123372283,7.943050863327677,9.385329597872078,6.737869383781286,5859.474303626471,5851.531252763143
TP,south_peninsula,Week 1,2026-02-26,NCEP,0.9998370796141687,0.021855808828497046,0.010473128673344927,0.6568084312182275,0.6717823577853066,0.013960397710222094,0.0034872690368771666
Z500,south_peninsula,Week 1,2026-02-26,NCEP,0.9814505760694942,21.26900278714855,-21.097609479930156,8.977780797888876,6.737869383781286,5830.433643283213,5851.531252763143
TP,south_peninsula,Week 1,2026-02-26,MME,0.982086534592555,0.19555750177791328,0.10022891717242205,0.5494156113126111,0.6717823577853066,0.10371618620929923,0.0034872690368771666
Z500,south_peninsula,Week 1,2026-02-26,MME,0.9824637722877135,3.146035621861533,1.5275693524446874,9.066298501407976,6.737869383781286,5853.058822115589,5851.531252763143
TP,south_peninsula,Week 1,2026-02-26,Persistence,0.9997489385526033,0.018304268761838945,0.01041291192013496,0.6714083861502816,0.6717823577853066,0.013900180957012126,0.0034872690368771666
Z500,south_peninsula,Week 1,2026-02-26,Persistence,-0.8849508074067428,23.854067586271395,-20.363797009891492,6.057592249135906,6.737869383781286,5831.167455753252,5851.531252763143
TP,east_northeast_india,Week 1,2026-02-26,SPIRE,0.9811844949904683,1.5151298896591865,0.9205221555712664,2.8880345941553442,3.9001560845449914,0.9430813435596745,0.02255918798840827
Z500,east_northeast_india,Week 1,2026-02-26,SPIRE,0.9863538300948441,20.414993913088797,20.320514608501767,11.750065082058134,11.263712324652024,5773.132169399432,5752.811654790929
TP,east_northeast_india,Week 1,2026-02-26,FuXi,0.9999908189680714,0.02093672850911847,0.0032977666277635045,3.9122925107082667,3.9001560845449914,0.02585695461617177,0.02255918798840827
Z500,east_northeast_india,Week 1,2026-02-26,FuXi,0.942334542118645,16.519288205178405,16.076630444912645,11.081676785313913,11.263712324652024,5768.888285235843,5752.811654790929
TP,east_northeast_india,Week 1,2026-02-26,ECMWF,0.9767876053389513,1.198208525800309,0.7721240006422798,3.433397238453005,3.9001560845449914,0.7946831886306881,0.02255918798840827
Z500,east_northeast_india,Week 1,2026-02-26,ECMWF,0.9666417244582787,14.034132395298041,13.011885945644964,15.283934424175756,11.263712324652024,5765.823540736575,5752.811654790929
TP,east_northeast_india,Week 1,2026-02-26,NCEP,0.9984336574515305,0.3720976346461857,0.22539945125999966,3.693954369611027,3.9001560845449914,0.24795863924840789,0.02255918798840827
Z500,east_northeast_india,Week 1,2026-02-26,NCEP,0.9915687200522029,19.934215418292887,-19.452562647959006,15.272449983837902,11.263712324652024,5733.35909214297,5752.811654790929
TP,east_northeast_india,Week 1,2026-02-26,MME,0.9959351437149092,0.7302733501506279,0.48033584352532743,3.461023461731969,3.9001560845449914,0.5028950315137357,0.02255918798840827
Z500,east_northeast_india,Week 1,2026-02-26,MME,0.9886457134808545,7.934423228109216,7.48911708777524,13.136693008273804,11.263712324652024,5760.300771878705,5752.811654790929
TP,east_northeast_india,Week 1,2026-02-26,Persistence,0.9999929535459153,0.024514927095258626,-0.012739620226341983,3.9151057245311613,3.9001560845449914,0.009819567762066285,0.02255918798840827
Z500,east_northeast_india,Week 1,2026-02-26,Persistence,-0.7145121738706275,23.254392726045143,1.581174307698371,13.773185035413515,11.263712324652024,5754.392829098628,5752.811654790929
TP,All India,Week 2,2026-02-26,SPIRE,0.22167138875974965,2.3549784304276544,0.9888275741333697,1.1172115125156623,2.086488863892568,1.0128781361410688,0.0240505620076991
Z500,All India,Week 2,2026-02-26,SPIRE,0.9273915849307327,28.31760573570162,-14.74175070521684,18.028954023337075,39.93798504720823,5844.805504165433,5859.54725487065
TP,All India,Week 2,2026-02-26,FuXi,0.9995997235558933,0.06123838144614595,-0.004060827673370422,2.0698679078519615,2.086488863892568,0.019989734334328678,0.0240505620076991
Z500,All India,Week 2,2026-02-26,FuXi,0.849246624908948,47.75920571557598,-38.39400456919499,14.886279886449895,39.93798504720823,5821.153250301454,5859.54725487065
TP,All India,Week 2,2026-02-26,ECMWF,0.510346395207212,1.9928063636194238,0.7092382955947228,1.5635201509895644,2.086488863892568,0.7332888576024219,0.0240505620076991
Z500,All India,Week 2,2026-02-26,ECMWF,0.927174680506896,39.96014515692586,-30.903012788574152,16.585482743724274,39.93798504720823,5828.644242082076,5859.54725487065
TP,All India,Week 2,2026-02-26,NCEP,0.8042007004505727,1.3400575687245695,0.4976108164020728,1.7791371778695098,2.086488863892568,0.521661378409772,0.0240505620076991
Z500,All India,Week 2,2026-02-26,NCEP,0.8887764510580743,65.87461855032642,-60.251519947088234,16.15327110808126,39.93798504720823,5799.295734923562,5859.54725487065
TP,All India,Week 2,2026-02-26,MME,0.8251889172960878,1.3446240950530368,0.5479039646141988,1.3770826771490947,2.086488863892568,0.5719545266218977,0.0240505620076991
Z500,All India,Week 2,2026-02-26,MME,0.9563459095357367,44.21350969136089,-36.07257200251857,15.448466198395895,39.93798504720823,5823.474682868129,5859.54725487065
TP,All India,Week 2,2026-02-26,Persistence,0.9993082992044032,0.08171993479841981,-0.019384187754106996,2.1018365260647833,2.086488863892568,0.004666374253592112,0.0240505620076991
Z500,All India,Week 2,2026-02-26,Persistence,0.6460433762326936,87.38576803633853,-81.87944060691177,24.15448447132578,39.93798504720823,5777.66781426374,5859.54725487065
TP,northwest_india,Week 2,2026-02-26,SPIRE,-0.2816726492237402,2.4254560602181807,1.2982816836274031,1.1270243281498606,1.422632454909592,1.3579614449106716,0.05967976128326852
Z500,northwest_india,Week 2,2026-02-26,SPIRE,0.40293804448082093,45.2601049272583,-43.51295498946834,7.151846917979966,13.476817130088397,5802.06029607288,5845.573251062349
TP,northwest_india,Week 2,2026-02-26,FuXi,0.9983499163469637,0.0875684907268572,-0.02530814055592727,1.4391024397473,1.422632454909592,0.03437162072734127,0.05967976128326852
Z500,northwest_india,Week 2,2026-02-26,FuXi,0.16178615513157224,73.59605299257646,-72.17010042427589,7.746779693928122,13.476817130088397,5773.4031506380725,5845.573251062349
TP,northwest_india,Week 2,2026-02-26,ECMWF,0.5805196630883612,1.3813817593143525,0.6918034829724186,1.1221687314527067,1.422632454909592,0.751483244255687,0.05967976128326852
Z500,northwest_india,Week 2,2026-02-26,ECMWF,0.21987661123398244,62.470539450487244,-60.96681226413831,6.537068779179522,13.476817130088397,5784.606438798211,5845.573251062349
TP,northwest_india,Week 2,2026-02-26,NCEP,0.8259082718263454,0.9423361371326955,0.48602852415816455,1.2667830957065467,1.422632454909592,0.545708285441433,0.05967976128326852
Z500,northwest_india,Week 2,2026-02-26,NCEP,0.3624372137756336,88.84603894842535,-87.9170833276522,7.42198636170517,13.476817130088397,5757.656167734696,5845.573251062349
TP,northwest_india,Week 2,2026-02-26,MME,0.7515380445597584,1.1285509479980136,0.6127013875505147,0.9370661750736899,1.422632454909592,0.6723811488337833,0.05967976128326852
Z500,northwest_india,Week 2,2026-02-26,MME,0.4425357552817782,67.24927897310467,-66.14173775138367,4.667659845821372,13.476817130088397,5779.431513310965,5845.573251062349
TP,northwest_india,Week 2,2026-02-26,Persistence,0.9970608074556084,0.14066924067871187,-0.058591889718326455,1.4853475926179962,1.422632454909592,0.0010878715649420643,0.05967976128326852
Z500,northwest_india,Week 2,2026-02-26,Persistence,0.45199171383031606,107.02495394720268,-104.29274584531173,26.896327438220244,13.476817130088397,5741.280505217036,5845.573251062349
TP,central_india,Week 2,2026-02-26,SPIRE,0.990163977375926,0.128201312751119,0.11844419496326344,0.2719894316972274,0.3002722215674288,0.11859069904352017,0.00014650408025674054
Z500,central_india,Week 2,2026-02-26,SPIRE,0.8930621481406719,15.115877904644156,-6.10745087236615,10.36297977251664,22.272023695904654,5874.236650480053,5880.34410135242
TP,central_india,Week 2,2026-02-26,FuXi,0.9999993413307083,0.00039093459180557797,0.0001611628284992344,0.30018213106261393,0.3002722215674288,0.00030766690875597494,0.00014650408025674054
Z500,central_india,Week 2,2026-02-26,FuXi,0.8287860969311582,33.66384342769932,-29.353061712703774,7.672905754185656,22.272023695904654,5850.991039639715,5880.34410135242
TP,central_india,Week 2,2026-02-26,ECMWF,0.9996513472284005,0.011047621869938849,0.004409006692033951,0.29386276075827816,0.3002722215674288,0.004555510772290692,0.00014650408025674054
Z500,central_india,Week 2,2026-02-26,ECMWF,0.9814196569466739,22.813073011956217,-19.23306744775453,10.357620755554715,22.272023695904654,5861.111033904664,5880.34410135242
TP,central_india,Week 2,2026-02-26,NCEP,0.9999463265851624,0.003720409529362968,0.0012300337019727546,0.29862823269949273,0.3002722215674288,0.001376537782229495,0.00014650408025674054
Z500,central_india,Week 2,2026-02-26,NCEP,0.9537009672928465,49.89230977266617,-48.27434266077261,10.565593759790856,22.272023695904654,5832.069758691646,5880.34410135242
TP,central_india,Week 2,2026-02-26,MME,0.9994780384228448,0.03389804492130133,0.031061099546442348,0.290618836823958,0.3002722215674288,0.03120760362669909,0.00014650408025674054
Z500,central_india,Week 2,2026-02-26,MME,0.9774414874885282,29.043202152956944,-25.741980673399244,9.170772021985343,22.272023695904654,5854.60212067902,5880.34410135242
TP,central_india,Week 2,2026-02-26,Persistence,0.9999840246760231,0.0018913602295395418,0.0006567696928091205,0.3007823428890848,0.3002722215674288,0.0008032737730658609,0.00014650408025674054
Z500,central_india,Week 2,2026-02-26,Persistence,0.5374079256048264,89.12780322018416,-86.84590594178412,4.985486176281556,22.272023695904654,5793.498195410635,5880.34410135242
TP,south_peninsula,Week 2,2026-02-26,SPIRE,0.9931891784662495,0.26913515115600234,0.1383322301204909,0.6716898556965686,0.884309047799575,0.1425425974972967,0.004210367376805799
Z500,south_peninsula,Week 2,2026-02-26,SPIRE,0.9725401005442745,14.546074801411905,14.27226026658079,7.356236773140853,9.381282977245695,5882.827674014896,5868.555413748315
TP,south_peninsula,Week 2,2026-02-26,FuXi,0.9999822377367611,0.008946742152763332,-0.0036332171715960436,0.8905434529979607,0.884309047799575,0.0005771502052097545,0.004210367376805799
Z500,south_peninsula,Week 2,2026-02-26,FuXi,0.9292794585774087,5.569006519700654,-3.9064388952610685,6.782447155634478,9.381282977245695,5864.648974853055,5868.555413748315
TP,south_peninsula,Week 2,2026-02-26,ECMWF,0.990121410590429,0.18050453549254325,0.09244913842572575,0.7825077858936061,0.884309047799575,0.09665950580253155,0.004210367376805799
Z500,south_peninsula,Week 2,2026-02-26,ECMWF,0.9821866827616047,2.546251280401273,-0.174319235010735,7.385103376950097,9.381282977245695,5868.381094513305,5868.555413748315
TP,south_peninsula,Week 2,2026-02-26,NCEP,0.9983359037407099,0.09009296944680116,0.04734247520882721,0.8256103470740334,0.884309047799575,0.05155284258563301,0.004210367376805799
Z500,south_peninsula,Week 2,2026-02-26,NCEP,0.9899790263384367,23.31015565808338,-22.83308184370426,4.786306047146915,9.381282977245695,5845.722331904611,5868.555413748315
TP,south_peninsula,Week 2,2026-02-26,MME,0.9981468156957454,0.12679231726232648,0.06862265664586197,0.7906294059167567,0.884309047799575,0.07283302402266777,0.004210367376805799
Z500,south_peninsula,Week 2,2026-02-26,MME,0.9783909103510791,4.57280531189646,-3.1603949268488676,6.502747672306639,9.381282977245695,5865.395018821467,5868.555413748315
TP,south_peninsula,Week 2,2026-02-26,Persistence,0.9998621363532245,0.017755318637403844,0.009689813580206328,0.8817883246368245,0.884309047799575,0.013900180957012126,0.004210367376805799
Z500,south_peninsula,Week 2,2026-02-26,Persistence,-0.8907917907423075,40.45241191954069,-37.387957995064,6.487938261938454,9.381282977245695,5831.167455753252,5868.555413748315
TP,east_northeast_india,Week 2,2026-02-26,SPIRE,0.5427366773177839,4.92513973716743,3.360255227306539,2.1086215361196823,4.279567852042098,3.385800484628003,0.025545257321463948
Z500,east_northeast_india,Week 2,2026-02-26,SPIRE,0.7994305822629799,11.137133837859563,-7.737297284009417,5.7619353453315005,11.83037839001793,5823.597255750791,5831.334553034801
TP,east_northeast_india,Week 2,2026-02-26,FuXi,0.9998832736944695,0.09126252729561227,0.032166101380159455,4.224124473665463,4.279567852042098,0.057711358701623416,0.025545257321463948
Z500,east_northeast_india,Week 2,2026-02-26,FuXi,0.8350618804878949,29.24344969689047,-28.19872146306281,5.6778859424483175,11.83037839001793,5803.135831571738,5831.334553034801
TP,east_northeast_india,Week 2,2026-02-26,ECMWF,0.5981554358804004,4.738490486608294,3.125494438826774,3.5204148924011873,4.279567852042098,3.151039696148238,0.025545257321463948
Z500,east_northeast_india,Week 2,2026-02-26,ECMWF,0.6156929800433211,31.613753843448002,-30.146031987636405,5.349131338181294,11.83037839001793,5801.188521047164,5831.334553034801
TP,east_northeast_india,Week 2,2026-02-26,NCEP,0.8520164126641933,3.179071536718619,2.2175287026974826,4.05807295031015,4.279567852042098,2.2430739600189473,0.025545257321463948
Z500,east_northeast_india,Week 2,2026-02-26,NCEP,0.6087149671069687,74.35475743984452,-73.75937814018494,6.909150231889591,11.83037839001793,5757.575174894616,5831.334553034801
TP,east_northeast_india,Week 2,2026-02-26,MME,0.8801503936744922,3.0551657101807286,2.183861117552739,3.1049687058924307,4.279567852042098,2.2094063748742023,0.025545257321463948
Z500,east_northeast_india,Week 2,2026-02-26,MME,0.7641254208310937,35.95708989785191,-34.960357218723466,5.511784699049319,11.83037839001793,5796.374195816078,5831.334553034801
TP,east_northeast_india,Week 2,2026-02-26,Persistence,0.9999761218357511,0.03486054790316292,-0.01572568955939766,4.269805019268346,4.279567852042098,0.009819567762066285,0.025545257321463948
